source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,RR3551373,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/RR3551373,1 Bedroom Apartment in Ferndale,6000.0,Ferndale,Randburg,Gauteng,Apartment,1.0,1.0,1.0,,,,,,1.0,Available Now,"1 Bedroom Apartment in Ferndale, Get your first month rent FREE!!! Pay full deposit. T''s & C''s Apply. Looking for a vibrant, spac",10 Apr 2024,2026-03-27T17:25:42.575879+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR3962067,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/studio-2-the-landmark/354-kent-avenue/RR3962067,Studio Apartment in Ferndale,6690.0,Ferndale,Randburg,Gauteng,Apartment,0.5,1.0,1.0,,24.0,,,,0.0,Available Now,"Studio Apartment in Ferndale, Studio 2 The Landmark, 354 Kent Avenue, !!Special!! Only pay a R2,500 Deposit Saving You On Upfront Moving Costs! Resort-style living start",10 Nov 2023,2026-03-27T17:25:45.411205+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR3313221,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/city-and-suburban-maboneng/12c-the-emerald/234-main-street/RR3313221,2 Bedroom Apartment in City & Suburban (Maboneng),5600.0,City And Suburban Maboneng,Johannesburg Central,Gauteng,Apartment,2.0,1.0,,,43.0,,,,,Available Now,"2 Bedroom Apartment in City & Suburban (Maboneng), 12C The Emerald, 234 Main Street, MONTH TO MONTH RENTAL NOW AVAILABLE Enjoy you-time, us-time, or any time in your stunning new home",12 Oct 2023,2026-03-27T17:25:48.618548+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,city-and-suburban-maboneng
privateproperty,RR3313665,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/12c-the-diamond/233-fox-street/RR3313665,2 Bedroom Apartment in Johannesburg CBD,5280.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,2.0,1.0,,,44.0,,,,,Available Now,"2 Bedroom Apartment in Johannesburg CBD, 12C The Diamond, 233 fox Street, Available NOW: Short-term and month-to-month rentals! This contemporary apartment has been reimagin",13 Jul 2023,2026-03-27T17:25:52.882597+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR1816733,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/1-rosecrest/40-barnato-street/RR1816733,Bachelor apartment in Berea,3120.0,Berea,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,30.0,,,,,Available Now,"Bachelor apartment in Berea, 1 Rosecrest, 40 Barnato Street, STOP! YOUVE FOUND YOUR APARTMENT | Limited-Time Offer Sign a new lease and get: - 50 OFF your deposi",14 Jun 2023,2026-03-27T17:25:55.512207+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,RR3211090,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/11b-carltonview/36-von-weilligh-street/RR3211090,1 Bedroom Apartment in Marshalltown,3590.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,1.0,1.0,,,29.0,,,,,Available Now,"1 Bedroom Apartment in Marshalltown, 11B Carltonview, 36 Von Weilligh Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. If youre looki",14 Jun 2023,2026-03-27T17:25:58.504105+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR2156007,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/city-and-suburban-maboneng/1-eyethu-house/270-marshall-street/RR2156007,Studio Apartment in City & Suburban (Maboneng),3050.0,City And Suburban Maboneng,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,26.0,,,,,Available Now,"Studio Apartment in City & Suburban (Maboneng), 1 Eyethu House, 270 Marshall Street, GET FREE HIGH-SPEED WIFI NOW The city is trendy and you can be a part of it when you move into EYET",14 Jun 2023,2026-03-27T17:26:01.293294+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,city-and-suburban-maboneng
privateproperty,RR3215350,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/10b-dundonald-mansions/272-lilian-ngoyi-bree-street/RR3215350,Bachelor apartment in Johannesburg CBD,3299.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,36.0,,,,,Available Now,"Bachelor apartment in Johannesburg CBD, 10B Dundonald Mansions, 272 Lilian Ngoyi (Bree) Street, Short-term and month-to-month rental available NOW! Loadshedding ready, backup power installed fo",16 May 2023,2026-03-27T17:26:05.315933+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR2717625,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/1-purchase-place/187-albertina-sisulu-road/RR2717625,1 Bedroom Apartment in Johannesburg CBD,3320.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,1.0,1.0,1.0,,35.0,,,,,Available Now,"1 Bedroom Apartment in Johannesburg CBD, 1 Purchase Place, 187 Albertina Sisulu Road, Up to 1 Month Rent FREE Now Available: Short-term & month-to-month rentals!! Purchase Place 1 Bedr",4 Apr 2023,2026-03-27T17:26:08.841366+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR2923972,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/17-280-on-main/280-main-avenue/RR2923972,3 Bedroom Apartment in Ferndale,17000.0,Ferndale,Randburg,Gauteng,Apartment,2.0,3.0,2.0,,125.0,,,,,Available Now,"3 Bedroom Apartment in Ferndale, 17 280 on Main, 280 Main Avenue, This stunning double volume apartment with modern and rustic finishes in a small development, offers",9 Mar 2023,2026-03-27T17:26:12.798981+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR3745270,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bramley/2-bed-the-village/39-high-road/RR3745270,2 Bedroom Apartment in Bramley,8890.0,Bramley,Sandton,Gauteng,Apartment,2.0,1.0,1.0,,54.0,54.0,,,0.0,Available Now,"2 Bedroom Apartment in Bramley, 2 Bed The Village, 39 High Road, A discounted deposit option of R2,500 is now available saving you on upfront costs! Combined househ",23 Feb 2023,2026-03-27T17:26:16.070575+00:00,to-rent,gauteng,johannesburg-metro,sandton,bramley
privateproperty,RR3222440,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/10b-purchase-place/187-albertina-sisulu-road/RR3222440,Bachelor apartment in Johannesburg CBD,2750.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,27.0,,,,,Available Now,"Bachelor apartment in Johannesburg CBD, 10B Purchase Place, 187 Albertina Sisulu Road, FREE UNCAPPED WIFI NOW AVAILABLE Stunning views and spacious rooms, who could ask for more PURCHASE",18 Jan 2023,2026-03-27T17:26:18.991471+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3217381,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/11b-hoofd-mansions/23-siemert-road/RR3217381,1 Bedroom Apartment in Johannesburg CBD,3240.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,1.0,1.0,,,45.0,,,,,Available Now,"1 Bedroom Apartment in Johannesburg CBD, 11B Hoofd Mansions, 23 Siemert Road, FREE UNCAPPED WIFI NOW AVAILABLE Short-term and month-to-month rental available NOW! You might be",18 Jan 2023,2026-03-27T17:26:21.537198+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3213461,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/10b-260-marshall/260-marshall-street/RR3213461,Bachelor apartment in Marshalltown,2340.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,30.0,,,,,Available Now,"Bachelor apartment in Marshalltown, 10B 260 Marshall, 260 Marshall Street, Move into 260 MARSHALL today! Secure, well-maintained and state-of-the-art amenities are all youll h",18 Jan 2023,2026-03-27T17:26:24.549844+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR3220656,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/10b-elevate/1-beacon-street/RR3220656,Bachelor apartment in Johannesburg CBD,2999.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,22.0,,,,,Available Now,"Bachelor apartment in Johannesburg CBD, 10B Elevate, 1 beacon Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. 50 OFF First m",17 Jan 2023,2026-03-27T17:26:27.073091+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3220667,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/12b-elevate/1-beacon-street/RR3220667,2 Bedroom Apartment in Johannesburg CBD,4999.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,2.0,1.0,,,35.0,,,,,Available Now,"2 Bedroom Apartment in Johannesburg CBD, 12B Elevate, 1 beacon Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. 50 OFF First",17 Jan 2023,2026-03-27T17:26:29.976121+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR2869921,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/10-carltonview/36-von-weilligh-street/RR2869921,Bachelor apartment in Marshalltown,2960.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,25.0,,,,,Available Now,"Bachelor apartment in Marshalltown, 10 Carltonview, 36 Von Weilligh Street, Zero-Deposit Option Available. Pay no upfront deposit and move in faster. Gorgeous apartment with t",29 Nov 2022,2026-03-27T17:26:33.923504+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR2869901,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/hillbrow/10-hoffman-new-yorker/0a-cnr-kaptejin-and-quartz-corner/RR2869901,Studio Apartment in Hillbrow,2900.0,Hillbrow,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,31.0,,,,,Available Now,"Studio Apartment in Hillbrow, 10 Hoffman New Yorker, A CNR Kaptejin and Quartz Corner, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. HOFMAN NEW YO",28 Nov 2022,2026-03-27T17:26:37.660853+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,hillbrow
privateproperty,RR2869898,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/15-the-metropolitan/39-alexandra-street/RR2869898,1.5 Bedroom Apartment in Berea,4290.0,Berea,Johannesburg Central,Gauteng,Apartment,1.5,1.0,,,54.0,,,,,Available Now,"1.5 Bedroom Apartment in Berea, 15 The Metropolitan, 39 Alexandra Street, Enjoy 50 off deposit and 50 off your first month rent! FREE HIGH-SPEED WIFI NOW AVAILABLE Call THE",28 Nov 2022,2026-03-27T17:26:40.509226+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,RR3513336,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/15d-urban-8/13-charles-street/RR3513336,1.5 Bedroom Apartment in Johannesburg CBD,2650.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,1.5,1.0,,,21.0,,,,,Available Now,"1.5 Bedroom Apartment in Johannesburg CBD, 15D Urban 8, 13 Charles Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. Don''t miss th",25 May 2022,2026-03-27T17:26:44.109211+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3505338,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/12d-queensbury/544-lilian-ngoyi-bree-nuggett-street-street/RR3505338,2 Bedroom Apartment in Johannesburg CBD,4340.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,2.0,1.0,1.0,1.0,43.0,,,,,Available Now,"2 Bedroom Apartment in Johannesburg CBD, 12D Queensbury, 544 Lilian Ngoyi (Bree) & Nuggett Street Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. Short-term and",16 May 2022,2026-03-27T17:26:47.987711+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3505321,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/12d-situation-east/308-fox-street/RR3505321,2 Bedroom Apartment in Johannesburg CBD,4799.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,2.0,1.0,,,68.0,,,,,Available Now,"2 Bedroom Apartment in Johannesburg CBD, 12D Situation East, 308 fox Street, NEW PROMO! Zero-Deposit Option Available. Pay no upfront deposit and move in faster. Secure a spaci",16 May 2022,2026-03-27T17:26:52.327795+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3505311,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/10d-vuja-de/14-lower-ross-street/RR3505311,Bachelor apartment in Johannesburg CBD,3260.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,,,41.0,,,,,Available Now,"Bachelor apartment in Johannesburg CBD, 10D Vuja De, 14 Lower Ross Street, Loadshedding ready, backup power installed in all communal areas for those outages! You''ll experie",16 May 2022,2026-03-27T17:26:55.096846+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3505297,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/10d-the-diamond/233-fox-street/RR3505297,Bachelor apartment in Johannesburg CBD,3550.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.5,1.0,1.0,1.0,30.0,,,,,Available Now,"Bachelor apartment in Johannesburg CBD, 10D The Diamond, 233 fox Street, BIG DISCOUNTS!! Have a life that exceeds expectations when you move into The Diamond in the heart o",16 May 2022,2026-03-27T17:26:58.956482+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,RR3505289,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/berea/11d-rand-executive/33-tudhope-and-alexandra-street/RR3505289,1 Bedroom Apartment in Berea,4440.0,Berea,Johannesburg Central,Gauteng,Apartment,1.0,1.0,,,45.0,,,,,Available Now,"1 Bedroom Apartment in Berea, 11D Rand Executive, 33 Tudhope and Alexandra Street, SAVING YOU CASH! BIG SAVINGS!!!! Limited-Time Offer Sign a new lease and get: - 50 OFF your first m",16 May 2022,2026-03-27T17:27:03.019241+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,berea
privateproperty,RR3312091,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/2-the-titan/291-surrey-avenue/RR3312091,2 Bedroom Apartment in Ferndale,8390.0,Ferndale,Randburg,Gauteng,Apartment,2.0,1.0,1.0,,55.0,55.0,,,0.0,Available Now,"2 Bedroom Apartment in Ferndale, 2 The Titan, 291 Surrey Avenue, !!Special!! Discounted Deposit Saving You On Upfront Costs! The Titan Apartments: Enjoy Modern Comf",14 Oct 2021,2026-03-27T17:27:06.803239+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR3312081,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/1-the-titan/291-surrey-avenue/RR3312081,1 Bedroom Apartment in Ferndale,6990.0,Ferndale,Randburg,Gauteng,Apartment,1.0,1.0,1.0,,27.0,27.0,,,0.0,Available Now,"1 Bedroom Apartment in Ferndale, 1 The Titan, 291 Surrey Avenue, ! Limited Special! Discounted Deposit Offer of just R2,500 saving you on upfront moving costs! Disc",14 Oct 2021,2026-03-27T17:27:11.582990+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR3312063,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/randburg/ferndale/the-titan/291-surrey-avenue/RR3312063,Studio apartment in Ferndale,5840.0,Ferndale,Randburg,Gauteng,Apartment,0.5,1.0,1.0,,23.0,23.0,,,0.0,Available Now,"Studio apartment in Ferndale, , The Titan, 291 Surrey Avenue, !!Special!! Save on upfront costs with a R2,500 deposit offer and zero application fees! The Titan",14 Oct 2021,2026-03-27T17:27:15.569450+00:00,to-rent,gauteng,johannesburg-metro,randburg,ferndale
privateproperty,RR2571461,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/1-the-leo/162-anderson-street/RR2571461,2 Bedroom Apartment in Marshalltown,6890.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,2.0,1.0,1.0,,44.0,44.0,,,0.0,Available Now,"2 Bedroom Apartment in Marshalltown, 1 The Leo, 162 Anderson Street, Secure your new 2 bed apartment with a discounted deposit of just R2,500 and enjoy modern living at",26 May 2020,2026-03-27T17:27:18.472088+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,RR2479022,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/parktown/39-stanley-studios/39-stanley-avenue/RR2479022,Studio apartment in Parktown,7190.0,Parktown,Rosebank And Parktown,Gauteng,Apartment,0.5,1.0,1.0,,25.0,25.0,,,0.0,Available Now,"Studio apartment in Parktown, 39 Stanley Studios, 39 Stanley Avenue, Limited Special Offer: Move in with just a R2,500 deposit and enjoy lower upfront costs from day one",5 Nov 2019,2026-03-27T17:27:21.738214+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,parktown
privateproperty,RR2386622,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bramley/2-melrose-gardens/49-linden-road/RR2386622,Studio apartment in Bramley,6490.0,Bramley,Sandton,Gauteng,Apartment,0.5,1.0,1.0,,42.0,42.0,,,0.0,Available Now,"Studio apartment in Bramley, 2 Melrose Gardens, 49 Linden Road, Limited Offer: 50 off the 1st Month''s Rent and a Discounted Deposit of R 2,500 Now Available! Mod",21 Aug 2019,2026-03-27T17:27:25.882695+00:00,to-rent,gauteng,johannesburg-metro,sandton,bramley
privateproperty,RR1993860,https://www.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bramley/2-the-village/58-kelvin-road/RR1993860,1 Bedroom Apartment in Bramley,6640.0,Bramley,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,23.0,23.0,,,0.0,Available Now,"1 Bedroom Apartment in Bramley, 2 The Village, 58 Kelvin road, Discounted deposit options are now available saving you on upfront costs! Combined household monthl",6 May 2019,2026-03-27T17:27:28.571565+00:00,to-rent,gauteng,johannesburg-metro,sandton,bramley
