source_site,listing_id,rental_url,title,monthly_rent,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,furnished_flag,availability_text,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug
privateproperty,SYNRENT07742,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/erand-gardens/SYNRENT07742,2 Bedroom House in Erand Gardens,6750.0,Erand Gardens,Johannesburg Central,Gauteng,House,2.0,2.0,1.0,1.0,39.27144961104458,208.17972314757972,,,1.0,,"2 Bedroom Apartment in Klipspruit, Step into comfortable and secure living with this modern 2-bedroom apartment for rent in the sought-",11 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,erand-gardens
privateproperty,SYNRENT07743,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/morningside/SYNRENT07743,4 Bedroom House in Morningside,100000.0,Morningside,Midrand,Gauteng,House,4.0,6.0,1.0,1.0,885.664584646076,221.416146161519,,,,Available Now,"4 Bedroom House in Winchester Hills, 4 Bedroom house to rent in Winchester Looking for a perfect space Winchester Hills near freeway",02 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,morningside
privateproperty,SYNRENT07744,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/cosmo-city/SYNRENT07744,5 Bedroom House in Cosmo City,5800.0,Cosmo City,Johannesburg Central,Gauteng,House,5.0,1.0,4.0,3.0,65.35917991488444,279.96392436602997,,,,Available Now,"3 Bedroom House in Dainfern, Absolutely ideal for either growing families or empty nesters, this blue-chip home also offers an ad",24 Feb 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,cosmo-city
privateproperty,SYNRENT07745,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/ormonde/SYNRENT07745,2 Bedroom House in Ormonde,14000.0,Ormonde,Bedfordview,Gauteng,House,2.0,2.0,5.0,3.0,205.51862787819607,186.4827214735891,,,1.0,,"3 Bedroom House in Kensington, 48 Patrol Street, Spacious 3-bedroom house with solar geyser for rent in Kensington. This lovely family home has 3 spa",16 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,ormonde
privateproperty,SYNRENT07746,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bezuidenhout-valley/SYNRENT07746,3 Bedroom House in Bezuidenhout Valley,4100.0,Bezuidenhout Valley,Sandton,Gauteng,House,3.0,1.0,2.0,1.0,97.7587518134658,182.44304903637195,,,1.0,,"Studio Apartment in Strathavon, .5 The Enigma, 5 Charles Crescent, Launch Special: Discounted Deposit from just R2,500! Move into a modern studio apartment at The En",20 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,bezuidenhout-valley
privateproperty,SYNRENT07747,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/craigavon/SYNRENT07747,3 Bedroom House in Craigavon,17400.0,Craigavon,Sandton,Gauteng,House,3.0,2.0,2.0,1.0,202.69848629703847,342.2752421020877,,,1.0,,"1 Bedroom Apartment in Sandown, 1008444 The Capital on Park, 101 Katherine street, Stylish 1 Bedroom Apartment for Rent in the heart of Sandton CBD Experience stylish city living in",13 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,craigavon
privateproperty,SYNRENT07748,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/houghton-estate/SYNRENT07748,2 Bedroom House in Houghton Estate,7600.0,Houghton Estate,Rosebank And Parktown,Gauteng,House,2.0,1.0,2.0,1.0,66.98868727389396,59.56169425263248,,,1.0,,"3 Bedroom House in Bedfordview, 5 Lacey lane, This safe and secure home can also be used as business premises, swim school or a comfortable home f",10 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,houghton-estate
privateproperty,SYNRENT07749,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/illovo/SYNRENT07749,2 Bedroom Apartment in Illovo,10400.0,Illovo,Sandton,Gauteng,Apartment,2.0,1.0,1.0,1.0,105.67489192984237,199.58183137580335,,,1.0,,"2 Bedroom House in Kya Sands, 1 Kya Sands Estate, 1 Main Road, Neat Free Standing 2 Bed 1 Bath Rental Offer This neat and well-maintained 2-bedroom, free standing",09 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,illovo
privateproperty,SYNRENT07750,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/bedfordview/st-andrews/SYNRENT07750,4 Bedroom House in St Andrews,43200.0,St Andrews,Bedfordview,Gauteng,House,4.0,3.0,7.0,3.0,82.24620973264041,20.561552433160102,,,1.0,,"2 Bedroom House in Carlswald Estate, Looking for serenity, convenience, safety coupled with peace of mind, look no further It offers 2be",14 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,bedfordview,st-andrews
privateproperty,SYNRENT07751,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/barbeque-downs/SYNRENT07751,1 Bedroom Apartment in Barbeque Downs,10400.0,Barbeque Downs,Midrand,Gauteng,Apartment,1.0,3.0,2.0,1.0,66.90864778154467,185.3719183210535,,,1.0,Available Now,"3 Bedroom House in Halfway Gardens, 3 Bedrooms to let in Midrand, secured house perfect for family. Located in Halfway Gardens, Midr",11 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,barbeque-downs
privateproperty,SYNRENT07752,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/SYNRENT07752,2 Bedroom Apartment in Rosebank,19000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,2.0,1.0,1.0,1.0,68.27230901373258,168.9582010302792,,,1.0,,"2 Bedroom House in Kyalami Hills, Discover this beautifully maintained double-storey home that radiates neatness, comfort, and effortl",11 May 2019,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank
privateproperty,SYNRENT07753,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/kensington/SYNRENT07753,3 Bedroom House in Kensington,11000.0,Kensington,Johannesburg Central,Gauteng,House,3.0,2.0,1.0,1.0,104.9134704621116,168.7055221259749,,,1.0,,"2 Bedroom Apartment in Broadacres, 30 Cedar Avenue West, Beautiful 2 Bedroom, 2 Bathroom, 1st Floor Apartment in Secure Complex Plum Realty is proud to offer",25 Oct 2025,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,kensington
privateproperty,SYNRENT07754,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/SYNRENT07754,3 Bedroom House in Dainfern,29700.0,Dainfern,Sandton,Gauteng,House,3.0,4.0,2.0,1.0,244.77869334025615,313.4648479789921,,,1.0,,"2 Bedroom Apartment in Noordwyk, 102H San Ridge Heights Apartments, 183 13th Road, Discover Your Dream Apartment at San Ridge Heights Are you searching for a breathtaking apartment t",02 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,SYNRENT07755,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/SYNRENT07755,5 Bedroom House in Dainfern,68700.0,Dainfern,Sandton,Gauteng,House,5.0,6.0,1.0,1.0,579.3258945891162,144.83147364727904,,,,,"2 Bedroom Apartment in Hyde Park, A distinctive development ideally positioned in the sought-after and affluent suburb of Hyde Park.",20 Dec 2025,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,SYNRENT07756,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/rosebank-and-parktown/craighall-park/SYNRENT07756,4 Bedroom House in Craighall Park,23500.0,Craighall Park,Rosebank And Parktown,Gauteng,House,4.0,3.0,1.0,1.0,271.8917316296016,854.7646925624588,,,1.0,,"2 Bedroom Apartment in Vorna Valley, Discover comfortable and stylish living in this beautifully maintained first-floor apartment, perfec",17 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,rosebank-and-parktown,craighall-park
privateproperty,SYNRENT07757,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/north-riding-to-lanseria/chartwell/SYNRENT07757,3 Bedroom House in Chartwell,19200.0,Chartwell,North Riding To Lanseria,Gauteng,House,3.0,4.0,1.0,1.0,100.03757352028289,162.12735576956962,,,1.0,Available Now,"2 Bedroom Apartment in Treesbank AH, B12-U3G Helderfontein Meander Lifestyle Apartments, 1 Celery Drive, Treesbank AH, Midrand. 1 Celery Drive, Treesbank AH, Midrand., FREE Uncapped Internet Access Load-shedding Solution",13 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,north-riding-to-lanseria,chartwell
privateproperty,SYNRENT07758,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-south/suideroord/SYNRENT07758,4 Bedroom House in Suideroord,15700.0,Suideroord,Johannesburg South,Gauteng,House,4.0,1.0,2.0,2.0,242.00317715749603,592.8852579850457,,,1.0,,"1 Bedroom Apartment in Braamfontein, Secure a LOFT Single bed in a shared Semi Furnished 2.5-bedroom apartment is perfect for destressing",09 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-south,suideroord
privateproperty,SYNRENT07759,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/kyalami/SYNRENT07759,5 Bedroom Apartment in Kyalami,18700.0,Kyalami,Midrand,Gauteng,Apartment,5.0,6.0,3.0,3.0,139.1329431723394,194.63721966935054,,,1.0,,"3 Bedroom House in Robin Hills, If you are looking for a work from home solution, this is the house you have been looking for. The h",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,kyalami
privateproperty,SYNRENT07760,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNRENT07760,4 Bedroom House in Carlswald Estate,8300.0,Carlswald Estate,Midrand,Gauteng,House,4.0,1.0,3.0,1.0,98.58098367566554,178.41022120929955,,,,Available Now,"3 Bedroom House in Craigavon, Discover the perfect blend of comfort and security in this beautiful 3-bedroom, 2-bathroom home. Des",24 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,carlswald-estate
privateproperty,SYNRENT07761,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/kyalami-ah/SYNRENT07761,4 Bedroom House in Kyalami Ah,37900.0,Kyalami Ah,Sandton,Gauteng,House,4.0,3.0,4.0,1.0,225.62551821496888,518.7124478633928,,,1.0,,"2 Bedroom Apartment in Killarney, Modern 2-Bed Unit in Killarneys Most Sought-After Building This spacious apartment is situated in o",23 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,kyalami-ah
privateproperty,SYNRENT07762,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern/SYNRENT07762,3 Bedroom House in Dainfern,63700.0,Dainfern,Sandton,Gauteng,House,3.0,4.0,2.0,2.0,425.695711400209,106.42392785005225,,,1.0,,"3 Bedroom House in Ormonde, Step into comfort, space, and effortless entertaining with this charming 3-bedroom home designed for",14 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern
privateproperty,SYNRENT07763,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/SYNRENT07763,0 Bedroom Apartment in Johannesburg Cbd,2650.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,0.0,2.0,2.0,1.0,27.312049663293507,180.69041276812274,,,1.0,,"2 Bedroom House in Broadacres, The Lombardy Estate, 24 Lombardy Road, Spacious 2 bed 2 bath apartment at The Lombardy, Broadacres Fourways Available 1 May 2026 Experience",05 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,SYNRENT07764,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/sunninghill/SYNRENT07764,1 Bedroom Apartment in Sunninghill,11800.0,Sunninghill,Sandton,Gauteng,Apartment,1.0,2.0,2.0,1.0,73.78628068088618,187.9672948973036,,,,Available Now,"3 Bedroom House in Halfway Gardens, MA130 Halfway Gardens, 1 Halfway Gardens, 3 Bedroom Home to Rent Halfway Gardens, Midrand Located in a secure estate in Halfway Gardens, Midr",10 May 2023,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,sunninghill
privateproperty,SYNRENT07765,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNRENT07765,1 Bedroom Apartment in Carlswald Estate,9950.0,Carlswald Estate,Midrand,Gauteng,Apartment,1.0,2.0,2.0,1.0,88.62788809682306,168.27312827789567,,,1.0,,"3 Bedroom House in Dainfern Ridge, Well kept double storey home within walking distance to Dainfern College. Positioned on an attractiv",12 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,midrand,carlswald-estate
privateproperty,SYNRENT07766,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/morningside/SYNRENT07766,2 Bedroom House in Morningside,36400.0,Morningside,Sandton,Gauteng,House,2.0,1.0,3.0,2.0,323.4724520597852,867.1044250303086,,,1.0,,"5 Bedroom House in Kyalami Estate, Ideal corporate rental or family home . Unfurnished. A grand home of excellent proportions embracing",27 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,morningside
privateproperty,SYNRENT07767,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/johannesburg-cbd/SYNRENT07767,2 Bedroom Apartment in Johannesburg Cbd,1950.0,Johannesburg Cbd,Johannesburg Central,Gauteng,Apartment,2.0,1.0,2.0,2.0,101.8891731859938,195.2042447471366,,,1.0,Available Now,"5 Bedroom House in Dainfern Valley, This spacious, entertainers home in Dainfern Valley is a must to view! This home is filled with na",22 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,johannesburg-cbd
privateproperty,SYNRENT07768,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/corlett-gardens/SYNRENT07768,0 Bedroom House in Corlett Gardens,4100.0,Corlett Gardens,Sandton,Gauteng,House,0.0,1.0,3.0,1.0,59.80331944586636,14.95082986146659,,,,Available Now,"3 Bedroom House in Wendywood, Set on a generous 1,115 m2 stand in the sought-after suburb of Wendywood, this newly renovated 3-bed",10 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,corlett-gardens
privateproperty,SYNRENT07769,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/kibler-park/SYNRENT07769,3 Bedroom House in Kibler Park,31800.0,Kibler Park,Sandton,Gauteng,House,3.0,4.0,1.0,1.0,230.09584514516135,324.114638284583,,,1.0,Available Now,"3 Bedroom House in Fourways, 224 Woodfern Road, Fernbrook Estate, Entertainers Delight . This beautifully maintained home offers an exceptional blend of comfort, styl",16 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,kibler-park
privateproperty,SYNRENT07770,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/dainfern-ridge/SYNRENT07770,3 Bedroom House in Dainfern Ridge,32400.0,Dainfern Ridge,Sandton,Gauteng,House,3.0,4.0,3.0,1.0,282.788267298195,607.2353483129688,,,1.0,,"1 Bedroom Apartment in Marshalltown, Enjoy your own private space in this brand new bachelor unit! Perfect for a working professional or",03 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,sandton,dainfern-ridge
privateproperty,SYNRENT07771,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/cyrildene/SYNRENT07771,5 Bedroom House in Cyrildene,17000.0,Cyrildene,Johannesburg Central,Gauteng,House,5.0,3.0,7.0,1.0,89.45215486834229,181.61400896101517,,,1.0,Available Now,"5 Bedroom House in Hurlingham, 28 Simonsig Road, FULLY FURNISHED & STYLISHED LIVING Prime Location in Sandton Nestled in Bryanston, Sandton, along",16 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,cyrildene
privateproperty,SYNRENT07772,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/marshalltown/SYNRENT07772,0 Bedroom Apartment in Marshalltown,1450.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,0.0,1.0,2.0,1.0,3.3503859243013014,179.68768359237413,,,,Available Now,"1 Bedroom House in Noordwyk, MA302 Erand Court, 1 Vodaworld, 1-Bedroom Apartment for Rent in Erand Court Enjoy comfortable and secure living in this neat, well-",26 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,marshalltown
privateproperty,SYNRENT07773,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/parkmore/SYNRENT07773,4 Bedroom House in Parkmore,29900.0,Parkmore,Sandton,Gauteng,House,4.0,4.0,1.0,1.0,96.235524128678,991.0,,,1.0,Available Now,"5 Bedroom House in Morningside, 4 Bedroom modern cluster This stunning modern cluster home is thoughtfully designed for comfortable",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,parkmore
privateproperty,SYNRENT07774,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/johannesburg-central/corlett-gardens/SYNRENT07774,1 Bedroom House in Corlett Gardens,4650.0,Corlett Gardens,Johannesburg Central,Gauteng,House,1.0,1.0,3.0,2.0,36.01563568600628,23.31863076993846,,,1.0,,"3 Bedroom House in Kibler Park, Spacious 3-Bedroom Family Home with Solar & Workshop Kibler Park Rental Price: R13 500 per month D",14 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,johannesburg-central,corlett-gardens
privateproperty,SYNRENT07775,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/northcliff/whiteridge/SYNRENT07775,4 Bedroom House in Whiteridge,11100.0,Whiteridge,Northcliff,Gauteng,House,4.0,1.0,7.0,1.0,216.4299831101684,555.3399991386912,,,1.0,Available Now,"4 Bedroom House in Dainfern Golf Estate, Exceptional, Modern Family Home. Perfectly positioned within the prestigious Dainfern Golf Estate an",21 Mar 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,northcliff,whiteridge
privateproperty,SYNRENT07776,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/sandton/bryanston/SYNRENT07776,3 Bedroom House in Bryanston,41800.0,Bryanston,Sandton,Gauteng,House,3.0,3.0,4.0,2.0,95.31835186249637,652.441774713054,,,,Available Now,"3 Bedroom House in Lonehill, 229 Mykonos, 11 Olympus Crescent, 3 Bedroom House to Rent Step into Mykonos Estate in Lonehill and prepare to be transported, not to",27 Mar 2026,2026-03-27T16:35:40+00:00,to-rent,gauteng,johannesburg-metro,sandton,bryanston
privateproperty,SYNRENT07777,https://synthetic.privateproperty.co.za/to-rent/gauteng/johannesburg-metro/midrand/noordwyk/SYNRENT07777,3 Bedroom House in Noordwyk,13900.0,Noordwyk,Midrand,Gauteng,House,3.0,2.0,1.0,1.0,105.13944155455304,164.47028296867467,,,,,"3 Bedroom House in Fourways, Exclusive lifestyle Estate with superior Shopping, medical and schools on your doorstep. Offering yo",19 Feb 2026,2026-03-27T17:37:35+00:00,to-rent,gauteng,johannesburg-metro,midrand,noordwyk
