source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,SYNSALE07678,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/riverlea/SYNSALE07678,3 Bedroom House in Riverlea,7270000.0,Riverlea,Northcliff,Gauteng,House,3.0,1.0,2.0,2.0,79.3325538913375,173.00267047359878,2335.0827333920315,188.3571331695942,"3 Bedroom House in Nietgedacht AH, Welcome to your new home in Lion Pride Lifestyle Estate. This sleek and stylish 3-bedroom, 2-bathroo",26 Jul 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,riverlea,727000.0
privateproperty,SYNSALE07679,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE07679,4 Bedroom Apartment in Fourways,28750000.0,Fourways,Sandton,Gauteng,Apartment,4.0,3.0,5.0,2.0,182.8762032773233,368.28661030179836,2508.3930691215446,3070.9893110990215,"2 Bedroom House in Protea Glen, bm2693 college street, NEAT TWO BEDROOM HOME | SPACIOUS GARDEN | PRIME LOCATION | GREAT INVESTMENT POTENTIAL Why to Buy?",13 Nov 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,2875000.0
privateproperty,SYNSALE07680,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/south-hills/SYNSALE07680,0 Bedroom House in South Hills,13060000.0,South Hills,Johannesburg South,Gauteng,House,0.0,1.0,1.0,1.0,50.69372147807448,185.66584625067802,827.3465496847988,500.8319155387268,"4 Bedroom House in Chartwell, A bespoke architectural masterpiece designed by the owners for elegant entertaining and comfortable",10 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,south-hills,1306000.0
privateproperty,SYNSALE07681,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/blue-hills/SYNSALE07681,7 Bedroom House in Blue Hills,31460000.0,Blue Hills,Midrand,Gauteng,House,7.0,3.0,2.0,2.0,94.12168380388088,403.9909496828257,1624.013759456009,1606.299818437099,"2 Bedroom Apartment in Sundowner, High-demand, low-maintenance, a prime investment opportunity Whether you are stepping onto the pro",24 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,blue-hills,3146000.0
privateproperty,SYNSALE07682,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/SYNSALE07682,0 Bedroom House in Noordwyk,14030000.0,Noordwyk,Midrand,Gauteng,House,0.0,2.0,3.0,1.0,111.01013459641153,354.02236306460895,2382.8962820298407,969.289647944787,"3 Bedroom House in Jukskei Park, Looking for a pet-friendly, free-standing full title home with a spacious garden This property in Ju",13 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1403000.0
privateproperty,SYNSALE07683,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/SYNSALE07683,2 Bedroom Apartment in Sandown,91290000.0,Sandown,Sandton,Gauteng,Apartment,2.0,4.0,3.0,1.0,83.35534836950181,20.838837092375453,10000.0,4638.31682641051,"3 Bedroom House in Lonehill, 1001 fountain road, Exquisite 3-Bedroom Home for Sale in Upmarket Estate Beverley/Lonehill Nestled in an exclusive est",28 Aug 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,9129000.0
privateproperty,SYNSALE07684,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/blair-atholl-estate/SYNSALE07684,6 Bedroom House in Blair Atholl Estate,122510000.0,Blair Atholl Estate,North Riding To Lanseria,Gauteng,House,6.0,7.0,1.0,1.0,1.0,7.475071344760374,10000.0,5945.846435483009,"3 Bedroom House in Carlswald Estate, 1555 carlswald creek-nb, 105 9th road, This Family home is located in Carlswald. The home has 3 bedrooms with 2 bathrooms upstairs main en",26 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,blair-atholl-estate,12251000.0
privateproperty,SYNSALE07685,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/dainfern/SYNSALE07685,2 Bedroom House in Dainfern,13400000.0,Dainfern,Sandton,Gauteng,House,2.0,2.0,1.0,1.0,100.60615418400349,163.05651192656825,1896.9386874679683,1154.6555758704408,"1 Bedroom Apartment in Sandton Central, 3 the leonardo, 75 maude street, Own the Ultimate Address in Africa The Leonardo, Sandton Step into the height of luxury at The Leo",28 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,dainfern,1340000.0
privateproperty,SYNSALE07686,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/SYNSALE07686,3 Bedroom Apartment in Sandown,149830000.0,Sandown,Sandton,Gauteng,Apartment,3.0,2.0,2.0,1.0,84.51341540488824,184.4090742962858,10000.0,4383.926316501487,"Loft in Bromhof, mb146 caymans, 332 kelly avenue, Upstairs Loft Unit with Amazing Views!! Time To Move Buy or sell with Rawson and stand a chance to",23 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,14983000.0
privateproperty,SYNSALE07687,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/lonehill/SYNSALE07687,3 Bedroom House in Lonehill,25880000.0,Lonehill,Sandton,Gauteng,House,3.0,3.0,1.0,1.0,282.6859170112313,498.60421707501354,2590.0125867485167,1753.5101121583432,"2 Bedroom House in Noordhang, 37 telford court, 25 boxer street, ON SHOW BY APPOINTMENT ONLY - CONTACT AGENT TO BOOK YOUR TIME SLOT Welcome to this charming third-fl",27 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,lonehill,2588000.0
privateproperty,SYNSALE07688,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/SYNSALE07688,4 Bedroom House in Protea Glen,10290000.0,Protea Glen,Soweto,Gauteng,House,4.0,3.0,1.0,1.0,88.17516808230681,285.00974818123484,402.17505939139943,287.07934671672535,"11 Bedroom House in Northcliff, 24 ebony drive, Magnificent - Masterpiece - Opulent - Classic Sophistication SERIOUS SELLER ! ! ! The magnificent",09 Jul 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,1029000.0
privateproperty,SYNSALE07689,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/steyn-city/SYNSALE07689,4 Bedroom House in Steyn City,190510000.0,Steyn City,Midrand,Gauteng,House,4.0,4.0,3.0,3.0,654.8389258579056,163.7097314644764,4272.568968688408,4348.617627535905,"3 Bedroom House in Lonehill, Spacious Versatile Home - Excluding Charm and Character A home that truly adapts to your life, this",13 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,steyn-city,19051000.0
privateproperty,SYNSALE07690,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/lenasia/SYNSALE07690,1 Bedroom House in Lenasia,24940000.0,Lenasia,Sandton,Gauteng,House,1.0,1.0,3.0,2.0,61.561254328579565,341.5408298263522,2847.2233138646316,3019.063101264806,"3 Bedroom House in Bryanston, Modern 3 Bedroom Family Home in Secure Bryanston Estate with Loft and Solar Backup! NEGOTIATING BE",31 Oct 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,lenasia,2494000.0
privateproperty,SYNSALE07691,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/kyalami-ah/SYNSALE07691,2 Bedroom Apartment in Kyalami Ah,63540000.0,Kyalami Ah,Midrand,Gauteng,Apartment,2.0,3.0,2.0,1.0,840.0,210.0,3974.1232737770406,2844.44902401934,"3 Bedroom House in Ormonde, 17 gold reef sands, 7 data street, Welcome to this stunning townhouse offering comfort, style, and convenience in one perfect package.",17 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,kyalami-ah,6354000.0
privateproperty,SYNSALE07692,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/bryanston/SYNSALE07692,5 Bedroom House in Bryanston,45180000.0,Bryanston,North Riding To Lanseria,Gauteng,House,5.0,3.0,2.0,2.0,192.16875116879532,152.26645658451184,3028.9390913141274,3204.3574013078874,"2 Bedroom Apartment in Paulshof, 38 the algarve, 23 mount fletcher, 2 Bed, 2 Bath Ground Floor Apartment - Paulshof Wow! What An Amazing Renovation! Offers From R 960",01 Jul 2023,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,bryanston,4518000.0
privateproperty,SYNSALE07693,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/SYNSALE07693,2 Bedroom Apartment in Paulshof,8630000.0,Paulshof,Sandton,Gauteng,Apartment,2.0,1.0,3.0,3.0,57.80423984244005,182.63066797932905,2685.434940973196,475.51452282160903,"2 Bedroom Apartment in North Riding AH, 2208 celebration retirement estate, 404 northumberland avenue, Experience secure and convenient estate living in this stunning 2-bedroom apartment situated within",03 Apr 2023,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,863000.0
privateproperty,SYNSALE07694,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE07694,1 Bedroom Apartment in North Riding,8340000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,1.0,1.0,2.0,2.0,81.09572235588969,165.2035385765892,3573.555667014373,453.6691993964603,"3 Bedroom Apartment in Waterfall Estate, 512 kikuyu, 1 corner maxwell & pretoria main road, 3 Bedroom 2 Bathroom Ground Floor Apartment For Sale-Kikuyu Waterfall Spacious GROUND FLOOR apartme",24 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,834000.0
privateproperty,SYNSALE07695,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/eye-of-africa/SYNSALE07695,2 Bedroom House in Eye Of Africa,33850000.0,Eye Of Africa,Johannesburg South,Gauteng,House,2.0,2.0,1.0,1.0,94.53785394787535,408.62200336555753,1346.9561476161114,750.347800929184,"1 Bedroom Apartment in Bryanston, 67 bryanston, 31 queens road, This modern 1 bedroom, 1 bathroom apartment offers comfortable and convenient living in a highly sou",19 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,eye-of-africa,3385000.0
privateproperty,SYNSALE07696,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/lonehill/SYNSALE07696,2 Bedroom House in Lonehill,3320000.0,Lonehill,Midrand,Gauteng,House,2.0,3.0,1.0,1.0,21.577671497703758,170.8339395719535,1757.339095907667,350.61854186495754,"2 Bedroom Apartment in Magaliessig, 8282 abbington, 5 petroy drive, - Sole and Exclusive Mandate - This spacious first-floor, double-storey apartment is available for",24 Dec 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,lonehill,332000.0
privateproperty,SYNSALE07697,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/lonehill/SYNSALE07697,0 Bedroom Apartment in Lonehill,3600000.0,Lonehill,Sandton,Gauteng,Apartment,0.0,2.0,1.0,1.0,37.71280990502541,35.139010217392865,2588.2295695082817,863.9050665606491,"3 Bedroom Apartment in Glenanda, This spacious first-floor apartment offers modern living in the heart of Glenanda. The home features",20 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,lonehill,360000.0
privateproperty,SYNSALE07698,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/parkmore/SYNSALE07698,4 Bedroom Apartment in Parkmore,22100000.0,Parkmore,Sandton,Gauteng,Apartment,4.0,1.0,3.0,1.0,71.62249957076904,164.72551541539238,3565.664163195642,2045.1820330282744,"1 Bedroom House in Bryanston, 11 the lodge retirement village, 111 grosvenor rd, No transfer duties, No conveyancing fees! Discover a carefree lifestyle tailored for the over 55s",06 Aug 2024,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,parkmore,2210000.0
privateproperty,SYNSALE07699,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/kyalami/SYNSALE07699,1 Bedroom Apartment in Kyalami,17160000.0,Kyalami,Midrand,Gauteng,Apartment,1.0,2.0,1.0,1.0,75.0637491934419,186.29705605692334,1438.4486326893646,3635.1756097743773,"4 Bedroom House in Blue Hills, Elegant 4-Bedroom Family Home in Blue Hills, Midrand EXCLUSIVE MANDATE Situated in the sought-afte",17 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,kyalami,1716000.0
privateproperty,SYNSALE07700,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/regents-park/SYNSALE07700,3 Bedroom House in Regents Park,4730000.0,Regents Park,Johannesburg South,Gauteng,House,3.0,2.0,2.0,1.0,134.66038550743733,203.3931989668191,1265.5602255201616,686.0490493620247,"1 Bedroom Apartment in Sandhurst, Modern 1-Bedroom Apartment for Sale Price: R1 050 000 This well-maintained 1-bedroom apartment offer",14 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,regents-park,473000.0
privateproperty,SYNSALE07701,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/ferndale/SYNSALE07701,3 Bedroom Apartment in Ferndale,6830000.0,Ferndale,North Riding To Lanseria,Gauteng,Apartment,3.0,1.0,1.0,1.0,78.9827265410326,169.08541946686216,2138.039887775817,463.5367125472089,"3 Bedroom House in Protea North, b28l mothabisa street, Three Bedroom House For Sale In Protea North SPACIOUS 3BEDROOM HOME| GARAGE | PROTEA NORTH Protea N",28 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,ferndale,683000.0
privateproperty,SYNSALE07702,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/atholl/SYNSALE07702,5 Bedroom House in Atholl,96410000.0,Atholl,Sandton,Gauteng,House,5.0,7.0,8.0,3.0,840.0,210.0,6292.071077560172,5948.751970137916,"2 Bedroom House in Northgate, 39 los alamos, 170 montrose avenue, Spacious 2-Bedroom and 1 bath Apartment in Secure Northgate Estate This well-appointed apartment of",14 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,atholl,9641000.0
privateproperty,SYNSALE07703,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/winchester-hills/SYNSALE07703,4 Bedroom House in Winchester Hills,24930000.0,Winchester Hills,Johannesburg South,Gauteng,House,4.0,1.0,4.0,4.0,1.0,7.139153583363147,1888.6570182973026,1080.4342578338626,"2 Bedroom House in Noordhang, 184 ss canvas eighty2, 924 witkoppen road, A very neat 2 fitted bedrooms house is for sale in a secured estate in Oasis Palms, Randfontein, w",27 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,winchester-hills,2493000.0
privateproperty,SYNSALE07704,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/SYNSALE07704,0 Bedroom House in Paulshof,3640000.0,Paulshof,Sandton,Gauteng,House,0.0,2.0,1.0,1.0,59.31198305417918,193.3722666319547,1541.2898042909792,428.8995208436695,"1 Bedroom House in Paulshof, ss ashwood manor, 110 holkam raod, Prime Investment Opportunity in Paulshof Move-In Ready! Situated in the sought-after suburb of Pau",27 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,364000.0
privateproperty,SYNSALE07705,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/jukskei-park/SYNSALE07705,2 Bedroom Apartment in Jukskei Park,18140000.0,Jukskei Park,Randburg,Gauteng,Apartment,2.0,2.0,2.0,2.0,173.08258224279888,176.35421833709785,1569.4703990959895,83.97160176841365,"2 Bedroom House in Bram Fisherville, 1 iron street, Welcome to this lovely 2-bedroom home, perfect for first-time buyers or anyone looking for a comfort",15 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,randburg,jukskei-park,1814000.0
privateproperty,SYNSALE07706,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNSALE07706,1 Bedroom Apartment in Carlswald Estate,13950000.0,Carlswald Estate,Midrand,Gauteng,Apartment,1.0,2.0,2.0,2.0,29.851592145889917,86.0370278180708,1492.9073370823958,831.4224536526615,"3 Bedroom House in Clayville, 10997 terara cres, Corner House 3 Bedroom 2 Bathroom With Outside Room & Outside Toilet . This well-maintained corner s",20 Jan 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,1395000.0
privateproperty,SYNSALE07707,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/SYNSALE07707,4 Bedroom House in Nooitgedacht,20380000.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,4.0,2.0,1.0,1.0,85.6328212053186,173.59035868770061,975.2363039245665,1165.0567431937006,"2 Bedroom House in Ferndale, 23 zianetta, 344 kent, Spacious Living in Secure Complex. Forget cramped apartment living. This massive 2-bedroom sanctua",13 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,2038000.0
privateproperty,SYNSALE07708,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/atholl/SYNSALE07708,4 Bedroom House in Atholl,105290000.0,Atholl,Sandton,Gauteng,House,4.0,5.0,7.0,5.0,840.0,210.0,6036.423329497883,6067.340435229318,"4 Bedroom House in Sundowner, 32 aries avenue, Luxury: Sundowners quietest, sophisticated off-grid sanctuary This home is a masterpiece of modern",01 Oct 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,atholl,10529000.0
privateproperty,SYNSALE07709,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/SYNSALE07709,4 Bedroom House in Waterfall Estate,183020000.0,Waterfall Estate,Midrand,Gauteng,House,4.0,5.0,4.0,3.0,716.3925510602542,179.09813776506354,5315.887155211593,6930.704359258857,"2 Bedroom Apartment in Beverley, 81 mandalay, 52 mulbarton road, Beverley Sandton Gem Yours from R1,510,000! Immediate Occupation Available! Open House: Sundays, 1",11 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,18302000.0
